id,asset_id,template_id,technician_user_id,priority,status,scheduled_at,started_at,completed_at,checklist_result,parts_cost,labor_cost,downtime_minutes,outcome,completion_notes,next_due_at,created_at,updated_at,created_by,updated_by
027aea2a-9068-45b3-a2e0-91a76d612108,902ff40c-5768-4b41-9986-00b4bd120b9e,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,completed,2025-03-03 12:36:10.142818+00,2025-03-07 02:36:10.142818+00,2025-03-07 05:26:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",409.00,480.00,170,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-08-30 12:36:10.142818+00,2025-03-03 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9003b14e-b5dd-470d-89a6-d9fd0698e364,902ff40c-5768-4b41-9986-00b4bd120b9e,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,high,completed,2025-08-30 12:36:10.142818+00,2025-08-31 01:36:10.142818+00,2025-08-31 02:06:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,30,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-02-26 12:36:10.142818+00,2025-08-30 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
cd329836-d7d3-4300-ae02-0ea0f667a992,902ff40c-5768-4b41-9986-00b4bd120b9e,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2026-02-26 12:36:10.142818+00,2026-03-01 01:36:10.142818+00,2026-03-01 03:47:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,131,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-25 12:36:10.142818+00,2026-02-26 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6612ec2e-e48a-40ab-84e6-4af03715ee8f,902ff40c-5768-4b41-9986-00b4bd120b9e,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,scheduled,2026-08-25 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-08-18 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
601c52ca-4e8b-42c5-bf10-6b39ace3e76e,902ff40c-5768-4b41-9986-00b4bd120b9e,,074adb51-413b-4a95-a297-532a23028420,high,completed,2025-01-17 02:36:10.142818+00,2025-01-17 02:36:10.142818+00,2025-01-18 16:06:10.142818+00,"{""fault_confirmed"": true}",0.00,150.00,2250,cleaned and reconfigured,Corrective job raised from a fault report.,,2025-01-17 02:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a980b710-dd83-4bcf-afad-a9e9cdd93ad6,be876a33-d7c0-4e02-8380-c51b35ca0220,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2024-01-11 12:36:10.142818+00,2024-01-15 21:36:10.142818+00,2024-01-16 00:13:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",652.00,360.00,157,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-09 12:36:10.142818+00,2024-01-11 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
8c725770-c635-4565-bef5-370231c40000,be876a33-d7c0-4e02-8380-c51b35ca0220,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2024-07-09 12:36:10.142818+00,2024-07-17 20:36:10.142818+00,2024-07-17 22:03:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,87,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-05 12:36:10.142818+00,2024-07-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
362417c2-5472-4fd3-9878-8011dc536e9a,be876a33-d7c0-4e02-8380-c51b35ca0220,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,completed,2025-01-05 12:36:10.142818+00,2025-01-05 20:36:10.142818+00,2025-01-05 22:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1049.00,360.00,112,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-04 12:36:10.142818+00,2025-01-05 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a0b96276-2b87-467c-8ae7-642656ef30c3,be876a33-d7c0-4e02-8380-c51b35ca0220,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2025-07-04 12:36:10.142818+00,2025-07-09 01:36:10.142818+00,2025-07-09 02:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",172.00,240.00,52,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-12-31 12:36:10.142818+00,2025-07-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
3ced5f47-81bf-4296-8b74-c806e968c43b,be876a33-d7c0-4e02-8380-c51b35ca0220,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,scheduled,2025-12-31 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2025-12-24 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
53a546d8-239f-4718-b0e2-3a2bde975a9d,664b8874-680a-4a42-bcca-60369d3b4d1d,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2026-03-16 00:00:00+00,2026-03-20 09:00:00+00,2026-03-20 11:09:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,129,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-09-12 00:00:00+00,2026-03-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
4ecc5345-9bae-4481-b16f-8b92319e14ef,664b8874-680a-4a42-bcca-60369d3b4d1d,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,low,completed,2026-09-12 00:00:00+00,2026-09-16 14:00:00+00,2026-09-16 14:30:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1034.00,480.00,30,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-03-11 00:00:00+00,2026-09-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6c4ad76f-7d75-454b-a0ed-00b565d9dabc,e831ff11-fd59-4d48-b375-c4e0f4c5617a,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,completed,2025-11-01 00:00:00+00,2025-11-08 11:00:00+00,2025-11-08 12:54:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,114,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-04-30 00:00:00+00,2025-11-01 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
da5738dd-8ee1-4129-9c03-a1fa5a7bc789,e831ff11-fd59-4d48-b375-c4e0f4c5617a,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,scheduled,2026-04-30 00:00:00+00,,,{},0.00,0.00,0,,,,2026-04-23 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
609fb425-412e-4584-8581-e89d89eec7fc,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2024-01-09 12:36:10.142818+00,2024-01-14 01:36:10.142818+00,2024-01-14 03:22:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,106,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-07 12:36:10.142818+00,2024-01-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6738e62f-3efa-4b99-a0da-d32b0da87d9f,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,completed,2024-07-07 12:36:10.142818+00,2024-07-09 00:36:10.142818+00,2024-07-09 03:09:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,153,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-03 12:36:10.142818+00,2024-07-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
4513316a-f077-4161-a1fe-e650f1084cab,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2025-01-03 12:36:10.142818+00,2025-01-09 22:36:10.142818+00,2025-01-10 01:16:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,160,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-02 12:36:10.142818+00,2025-01-03 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
209a6931-0608-4217-84d8-79fa62e05f93,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2025-07-02 12:36:10.142818+00,2025-07-03 21:36:10.142818+00,2025-07-03 22:09:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",256.00,360.00,33,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-12-29 12:36:10.142818+00,2025-07-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
353ab49b-2456-4036-b9de-a2942080b6da,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2025-12-29 12:36:10.142818+00,2026-01-07 01:36:10.142818+00,2026-01-07 02:41:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,65,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-06-27 12:36:10.142818+00,2025-12-29 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d64685a5-0b84-42b8-8c49-e333017330b6,09691387-05cc-4ad0-ac05-f45203433926,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,low,completed,2026-06-27 12:36:10.142818+00,2026-06-27 21:36:10.142818+00,2026-06-27 22:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,52,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-12-24 12:36:10.142818+00,2026-06-27 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e8d456ad-d4c7-4f9a-be5f-809a1c73b6c5,09691387-05cc-4ad0-ac05-f45203433926,,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2025-02-08 03:36:10.142818+00,2025-02-08 03:36:10.142818+00,2025-02-08 11:13:10.142818+00,"{""fault_confirmed"": true}",0.00,900.00,457,cleaned and reconfigured,Corrective job raised from a fault report.,,2025-02-08 03:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1067e631-fecc-4490-a729-a9c2170d7997,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2023-12-16 12:36:10.142818+00,2023-12-22 02:36:10.142818+00,2023-12-22 04:05:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,89,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-06-13 12:36:10.142818+00,2023-12-16 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
894a8840-b8ab-4e2f-b9ae-85786fee8204,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2024-06-13 12:36:10.142818+00,2024-06-19 02:36:10.142818+00,2024-06-19 03:26:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,50,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-12-10 12:36:10.142818+00,2024-06-13 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
79009d2c-a84d-4f13-bcd8-9249a64eef5d,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-12-10 12:36:10.142818+00,2024-12-16 23:36:10.142818+00,2024-12-17 00:50:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,74,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-06-08 12:36:10.142818+00,2024-12-10 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
629a63e7-1bbc-49fa-a884-b08e2d8bdbf0,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,high,completed,2025-06-08 12:36:10.142818+00,2025-06-09 23:36:10.142818+00,2025-06-10 01:30:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,114,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-12-05 12:36:10.142818+00,2025-06-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
fdc3acdc-c7a6-4b6b-958d-fb1ad5a0e933,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2025-12-05 12:36:10.142818+00,2025-12-06 00:36:10.142818+00,2025-12-06 01:53:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,77,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-06-03 12:36:10.142818+00,2025-12-05 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
0a496ee6-a5a1-4e5c-83ae-e4b9ee1abc86,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2026-06-03 12:36:10.142818+00,2026-06-11 20:36:10.142818+00,2026-06-11 23:25:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,169,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-11-30 12:36:10.142818+00,2026-06-03 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
177625f4-9e08-4571-ad5b-c2219f27c27b,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2026-04-27 00:36:10.142818+00,2026-04-27 00:36:10.142818+00,2026-04-28 12:59:10.142818+00,"{""fault_confirmed"": true}",2773.00,150.00,2183,cleaned and reconfigured,Corrective job raised from a fault report.,,2026-04-27 00:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
66a01717-f6a9-4f50-b7e9-32ae2313652e,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2026-07-04 20:36:10.142818+00,2026-07-04 20:36:10.142818+00,2026-07-06 08:00:10.142818+00,"{""fault_confirmed"": true}",0.00,750.00,2124,escalated to supplier,Corrective job raised from a fault report.,,2026-07-04 20:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
244b80b6-1aeb-4a77-9faa-671922d125c7,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2026-02-26 22:36:10.142818+00,2026-02-26 22:36:10.142818+00,2026-02-27 00:12:10.142818+00,"{""fault_confirmed"": true}",1722.00,150.00,96,part replaced,Corrective job raised from a fault report.,,2026-02-26 22:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
fc5ea8f4-45fa-4ebe-b71a-51f8df8a9b89,7373faf9-f1ab-4151-8d65-0131be6b082b,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2025-12-21 00:00:00+00,2025-12-28 11:00:00+00,2025-12-28 13:23:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,143,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-06-19 00:00:00+00,2025-12-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ab7b9e91-6067-4957-a6d7-2a2fdfc41b04,7373faf9-f1ab-4151-8d65-0131be6b082b,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2026-06-19 00:00:00+00,2026-06-24 10:00:00+00,2026-06-24 12:06:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1002.00,240.00,126,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-12-16 00:00:00+00,2026-06-19 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
4999706f-8a8a-4329-aa38-2255cc0f1279,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2024-01-15 12:36:10.142818+00,2024-01-16 21:36:10.142818+00,2024-01-16 23:37:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,121,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-13 12:36:10.142818+00,2024-01-15 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
5d8a06ef-9d08-405a-9ff1-8d6b62d9f7b2,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2024-07-13 12:36:10.142818+00,2024-07-18 21:36:10.142818+00,2024-07-18 22:41:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,65,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-09 12:36:10.142818+00,2024-07-13 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
02051f3d-0560-4fb7-8f73-e30ec2ca833c,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2025-01-09 12:36:10.142818+00,2025-01-13 21:36:10.142818+00,2025-01-13 23:14:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,98,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-08 12:36:10.142818+00,2025-01-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6b4f8727-1c44-4636-833b-c792f5814032,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2025-07-08 12:36:10.142818+00,2025-07-14 00:36:10.142818+00,2025-07-14 01:41:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,65,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-04 12:36:10.142818+00,2025-07-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
bee13cd7-154a-4c3e-8cf8-045b8c03c0bb,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2026-01-04 12:36:10.142818+00,2026-01-12 22:36:10.142818+00,2026-01-12 23:37:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",843.00,120.00,61,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-03 12:36:10.142818+00,2026-01-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
c8e0a9b7-7e1e-4ae8-af50-1dd049e06889,561b6196-43a5-4372-8f1d-d4a03781a5a2,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2026-07-03 12:36:10.142818+00,2026-07-04 22:36:10.142818+00,2026-07-05 01:02:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",915.00,480.00,146,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-12-30 12:36:10.142818+00,2026-07-03 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
3564f02c-b0d3-4979-92ce-482336c2e73f,561b6196-43a5-4372-8f1d-d4a03781a5a2,,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2024-09-18 20:36:10.142818+00,2024-09-18 20:36:10.142818+00,2024-09-20 06:02:10.142818+00,"{""fault_confirmed"": true}",2064.00,150.00,2006,repaired,Corrective job raised from a fault report.,,2024-09-18 20:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9461f29c-940b-4ab9-9625-f05580f89c5f,046e7a1f-65e3-4413-a967-02db1733f3c9,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2023-10-23 12:36:10.142818+00,2023-10-28 20:36:10.142818+00,2023-10-28 22:00:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,84,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-04-20 12:36:10.142818+00,2023-10-23 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e2f6f0c2-f45d-4686-b3ec-4d5693bb78d6,046e7a1f-65e3-4413-a967-02db1733f3c9,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2024-04-20 12:36:10.142818+00,2024-04-26 01:36:10.142818+00,2024-04-26 02:12:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,36,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-10-17 12:36:10.142818+00,2024-04-20 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
