id,category_id,current_location_id,custodian_user_id,asset_tag,serial_number,brand,model,specifications,condition,status,purchase_date,purchase_cost,next_maintenance_due_at,risk_band,risk_reasons,retired_at,retirement_reason,created_at,updated_at,created_by,updated_by
ade793c8-ae98-4dde-aa2a-c7483decef92,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,b430dfa5-4f26-4ce2-bba1-b6ed3b2eefd4,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-FURN-CHAIR-00134,,Upper Office Works,Ergo-Basic,{},poor,active,2023-11-19,2090.00,,critical,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""repeated_failures"", ""detail"": ""3 corrective jobs in 12 months"", ""weight"": 0.25}, {""code"": ""high_downtime"", ""detail"": ""85 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""repair_cost_ratio_high"", ""detail"": ""12-month repair cost exceeds 40% of purchase cost"", ""weight"": 0.10}, {""code"": ""condition_poor"", ""detail"": ""condition reported as poor"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.700}]",,,2023-11-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
5c97057c-9c92-49e2-906b-2354afdd7506,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,023a8b57-58c8-49be-b50f-d5bf95d912a1,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CHAIR-00086,,Upper Office Works,Ergo-Pro,{},new,active,2023-03-02,2660.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-03-09 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
c3f7f812-f3ff-45bd-9cec-5dac220c6e52,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,67bdcd67-117b-453f-88c9-25b12a0565e7,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-FURN-CHAIR-00062,,Upper Office Works,Ergo-Plus,{},fair,active,2022-12-09,1900.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-12-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
d63c515a-26b3-4b01-aa87-def4c27b824b,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,4f677013-b830-462d-a160-59ec1cdb41ec,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CHAIR-00038,,Upper Office Works,Ergo-Plus,{},fair,active,2022-08-04,1900.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-08-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
dddd16cc-3436-4cfd-9091-27bdf56b6ea7,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,0a9ffe3b-a3e2-439e-a1a8-f299379438e2,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CHAIR-00014,,Upper Office Works,Ergo-Plus,{},good,draft,2023-12-02,2660.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-12-09 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
7ba84913-dcd6-4c6f-a407-7cb6559ce9dc,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,c3046ac9-0b25-4639-993e-d7963242f60a,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00399,,Upper Office Works,Ergo-Pro,{},new,active,2026-02-27,2090.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2026-03-06 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
1386d106-9599-41a3-8fd3-f1a9d91c3d04,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,e514cc00-3301-4d64-af38-4cd4294f1363,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00375,,Upper Office Works,Ergo-Pro,{},good,active,2023-11-25,1900.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-12-02 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
c9963b25-763f-4f60-aaf5-f07f16561a8d,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,b9ee01aa-284d-41fc-92e0-1e2c29704a3b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-FURN-CHAIR-00351,,Upper Office Works,Ergo-Basic,{},good,active,2024-01-05,2470.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2024-01-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
7a9ad579-f1a4-4724-b29d-55a2939ae3ee,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,5a904d7b-02c7-4a5f-8de4-8106644afe6f,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-FURN-CHAIR-00327,,Upper Office Works,Ergo-Plus,{},good,active,2020-11-07,2090.00,,medium,"[{""code"": ""age_high"", ""detail"": ""84% of expected life consumed"", ""weight"": 0.15}, {""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.250}]",,,2020-11-14 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
b98c8732-94a6-4e53-a0c3-7c4cdf9d7ee9,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,7d91cdbd-8e9f-4416-aff0-b59104bd3dee,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-FURN-CHAIR-00279,,Upper Office Works,Ergo-Basic,{},good,active,2022-04-26,1900.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-05-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
33fc2fe4-da87-4c37-9ecc-f794202e588c,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,c3046ac9-0b25-4639-993e-d7963242f60a,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00231,,Upper Office Works,Ergo-Pro,{},good,active,2023-02-07,2470.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-02-14 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
758966bb-b2e9-424e-ab0b-e43c40d38a27,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,32c3a1d1-37ba-4b9c-9c41-80de762168b5,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00050,ITPC-241393,HP,ProDesk 600 G6,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 256}",good,active,2024-09-06,17000.00,2026-09-26 00:00:00+00,low,"[{""code"": ""maintenance_due_within_horizon"", ""detail"": ""4 days to next service"", ""weight"": 0.15}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.150}]",,,2024-09-13 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
49bf0f85-0e34-42e9-9b20-de4087bc25a3,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,e514cc00-3301-4d64-af38-4cd4294f1363,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00207,,Upper Office Works,Ergo-Pro,{},failed,active,2025-07-04,2470.00,,high,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""high_downtime"", ""detail"": ""22 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""condition_failed"", ""detail"": ""condition reported as failed"", ""weight"": 0.30}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.450}]",,,2025-07-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
80d44a66-fecf-48d7-ae90-6be07f028ca1,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,b9ee01aa-284d-41fc-92e0-1e2c29704a3b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-FURN-CHAIR-00183,,Upper Office Works,Ergo-Pro,{},new,active,2023-12-20,2280.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2023-12-27 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
69f502b1-eece-47ec-9ee0-518fe3c0eebc,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,5a904d7b-02c7-4a5f-8de4-8106644afe6f,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-FURN-CHAIR-00159,,Upper Office Works,Ergo-Basic,{},fair,active,2023-06-25,2280.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-07-02 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
70d5fcf0-e289-4971-be31-b8f2b2de3615,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,7d91cdbd-8e9f-4416-aff0-b59104bd3dee,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-FURN-CHAIR-00111,,Upper Office Works,Ergo-Plus,{},good,active,2024-09-28,2470.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2024-10-05 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
48ad148e-78a6-4700-a3f7-ef329523d118,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,1234f84e-b9c0-4ae7-a4a5-d80ccaff9edd,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-FURN-CHAIR-00087,,Upper Office Works,Ergo-Plus,{},new,active,2023-10-26,2660.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-11-02 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
ee322d04-238c-4708-aa1b-29cbc0e95468,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,c3046ac9-0b25-4639-993e-d7963242f60a,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00063,,Upper Office Works,Ergo-Pro,{},good,active,2021-02-09,2280.00,,medium,"[{""code"": ""age_high"", ""detail"": ""80% of expected life consumed"", ""weight"": 0.15}, {""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.250}]",,,2021-02-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
8c8afd0c-eb92-4fae-883e-a1e74b5c8fa7,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,e514cc00-3301-4d64-af38-4cd4294f1363,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-FURN-CHAIR-00039,,Upper Office Works,Ergo-Basic,{},good,active,2021-12-04,2090.00,,medium,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""high_downtime"", ""detail"": ""27 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""repair_cost_ratio_high"", ""detail"": ""12-month repair cost exceeds 40% of purchase cost"", ""weight"": 0.10}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.300}]",,,2021-12-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
05eb72ca-3e8d-4948-9a47-910a57414fd4,f01bbdb0-5e6b-46f9-bc6c-97ce11922f55,b9ee01aa-284d-41fc-92e0-1e2c29704a3b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-FURN-CHAIR-00015,,Upper Office Works,Ergo-Basic,{},good,active,2024-10-11,2280.00,,medium,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""high_downtime"", ""detail"": ""22 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""repair_cost_ratio_high"", ""detail"": ""12-month repair cost exceeds 40% of purchase cost"", ""weight"": 0.10}, {""code"": ""warranty_expiring"", ""detail"": ""20 days of warranty cover left"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.300}]",,,2024-10-18 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
64f4347e-6b2e-4d45-9a0e-c53187592a66,06e541d2-a9a0-47e4-96ff-9533e92db5b6,b685a49b-8c4c-437f-9738-80d6a2ab8af5,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CAB-00400,,Upper Office Works,Cabinet-4D,{},good,active,2024-11-09,3020.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2024-11-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
ef971187-e6e5-4001-9043-fa9e89232dc7,06e541d2-a9a0-47e4-96ff-9533e92db5b6,ab9714cb-122f-4204-a820-6d7257a3057c,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CAB-00376,,Upper Office Works,Cabinet-4D,{},new,active,2023-10-05,3020.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-10-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
2d401ac0-5992-479d-9c3a-c636fe03fce3,06e541d2-a9a0-47e4-96ff-9533e92db5b6,226f67de-eecb-4041-b2fd-00c436b1b82f,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-FURN-CAB-00352,,Upper Office Works,Cabinet-4D,{},fair,active,2022-12-29,3020.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-01-05 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
e39eb721-001d-47b0-88db-d7bf863f4a60,06e541d2-a9a0-47e4-96ff-9533e92db5b6,0ea1b587-0390-4fcf-a4cd-e82e2caef624,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CAB-00328,,Upper Office Works,Cabinet-3D,{},good,active,2023-07-01,3460.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-07-08 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
504b4141-93a8-40d7-babe-9448078a5566,06e541d2-a9a0-47e4-96ff-9533e92db5b6,b685a49b-8c4c-437f-9738-80d6a2ab8af5,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CAB-00232,,Upper Office Works,Cabinet-4D,{},good,draft,2022-02-23,2800.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-03-02 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,ad7545d1-5dd0-4c6a-9a2b-f8865e75563f,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00413,ITPC-721737,Acer,Veriton X2680,"{""cpu"": ""i7-10700"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2025-09-01,21800.00,2026-09-26 00:00:00+00,low,"[{""code"": ""maintenance_due_within_horizon"", ""detail"": ""4 days to next service"", ""weight"": 0.15}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.150}]",,,2025-09-08 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
3085cb48-55e4-4415-bdca-bc7f9d0b4535,06e541d2-a9a0-47e4-96ff-9533e92db5b6,ab9714cb-122f-4204-a820-6d7257a3057c,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CAB-00208,,Upper Office Works,Cabinet-4D,{},poor,active,2023-07-03,3240.00,,high,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""repeat_failure"", ""detail"": ""2 corrective jobs in 12 months"", ""weight"": 0.12}, {""code"": ""high_downtime"", ""detail"": ""51 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""condition_poor"", ""detail"": ""condition reported as poor"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.470}]",,,2023-07-10 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
b24049e6-3200-4839-911c-962ef0c015c8,06e541d2-a9a0-47e4-96ff-9533e92db5b6,0ea1b587-0390-4fcf-a4cd-e82e2caef624,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CAB-00160,,Upper Office Works,Cabinet-4D,{},good,active,2022-04-30,3240.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-05-07 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
01475fef-d0d0-4491-9afd-308a228d3be5,06e541d2-a9a0-47e4-96ff-9533e92db5b6,8090e173-233a-4c47-9778-d4fe6f272e43,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CAB-00136,,Upper Office Works,Cabinet-4D,{},good,active,2023-07-12,3240.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-07-19 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
5b5c4ba3-0d50-43b1-8add-272e9671253d,06e541d2-a9a0-47e4-96ff-9533e92db5b6,418ec156-f12e-4b21-8e3c-9546e326d2f3,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-FURN-CAB-00112,,Upper Office Works,Cabinet-3D,{},good,active,2020-04-28,2800.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2020-05-05 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
681b7608-e7f4-4112-b55c-bcfd12e19951,06e541d2-a9a0-47e4-96ff-9533e92db5b6,ed0c4695-23ba-41bb-bb52-4fc110fc0fde,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-FURN-CAB-00088,,Upper Office Works,Cabinet-3D,{},poor,active,2022-06-13,3020.00,,medium,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""condition_poor"", ""detail"": ""condition reported as poor"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.250}]",,,2022-06-20 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
bc43fd12-e262-4b39-9dd8-e95fd913f691,06e541d2-a9a0-47e4-96ff-9533e92db5b6,b685a49b-8c4c-437f-9738-80d6a2ab8af5,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-FURN-CAB-00064,,Upper Office Works,Cabinet-4D,{},good,active,2023-05-14,3240.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2023-05-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
1dae4ff8-39e9-4c3b-97c7-1f6686b1b644,06e541d2-a9a0-47e4-96ff-9533e92db5b6,ab9714cb-122f-4204-a820-6d7257a3057c,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-FURN-CAB-00040,,Upper Office Works,Cabinet-3D,{},fair,active,2022-03-14,3460.00,,low,"[{""code"": ""no_maintenance_schedule"", ""detail"": ""asset has no active maintenance template"", ""weight"": 0.05}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2022-03-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
