asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure,missing_days_to_failure,failure_status,age_years,life_used_percentage,total_maintenance_events,maintenance_cost_per_work_order,failure_history_flag,high_maintenance_flag,warranty_status,snapshot_year,snapshot_month,snapshot_month_name,age_group,cost_group
AST-FAC-AC-00113,2026-02-08,FAC-AC,FAC,96,2018,66.3,33600.0,unknown,f,10,0,3887.0,1.25,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.5249828884325805,69.0625,11,388.7,0,1,Inactive,2026,2,February,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-03-10,FAC-AC,FAC,96,2048,67.3,33600.0,unknown,f,10,0,3887.0,1.25,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.607118412046543,70.10416666666667,11,388.7,0,1,Inactive,2026,3,March,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-04-09,FAC-AC,FAC,96,2078,68.3,33600.0,unknown,f,11,0,4367.0,1.2,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.689253935660506,71.14583333333333,12,397.0,0,1,Inactive,2026,4,April,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-05-09,FAC-AC,FAC,96,2108,69.3,33600.0,unknown,f,11,0,4367.0,1.2,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.771389459274469,72.1875,12,397.0,0,1,Inactive,2026,5,May,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-06-08,FAC-AC,FAC,96,2138,70.2,33600.0,unknown,f,11,0,4367.0,1.2,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.853524982888432,73.125,12,397.0,0,1,Inactive,2026,6,June,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-07-08,FAC-AC,FAC,96,2168,71.2,33600.0,unknown,f,12,0,4367.0,1.2,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,5.935660506502396,74.16666666666667,13,363.9166666666667,0,1,Inactive,2026,7,July,5-10 Years,Very High Cost
AST-FAC-AC-00113,2026-08-07,FAC-AC,FAC,96,2198,72.2,33600.0,unknown,f,12,0,4367.0,1.2,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,6.017796030116359,75.20833333333333,13,363.9166666666667,0,1,Inactive,2026,8,August,5-10 Years,Very High Cost
AST-FAC-AC-00161,2023-09-22,FAC-AC,FAC,96,298,9.8,21000.0,unknown,t,0,0,0.0,2.08,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,0.8158795345653662,10.208333333333334,0,0.0,0,0,Active,2023,9,September,0-1 Years,High Cost
AST-FAC-AC-00161,2023-10-22,FAC-AC,FAC,96,328,10.8,21000.0,unknown,t,0,0,0.0,2.08,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,0.8980150581793293,11.25,0,0.0,0,0,Active,2023,10,October,0-1 Years,High Cost
AST-FAC-AC-00161,2023-11-21,FAC-AC,FAC,96,358,11.8,21000.0,unknown,t,0,0,0.0,2.08,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,0.9801505817932923,12.291666666666668,0,0.0,0,0,Active,2023,11,November,0-1 Years,High Cost
AST-FAC-AC-00161,2023-12-21,FAC-AC,FAC,96,388,12.7,21000.0,unknown,t,1,0,746.0,0.83,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.0622861054072552,13.229166666666666,2,746.0,0,1,Active,2023,12,December,1-3 Years,High Cost
AST-FAC-AC-00161,2024-01-20,FAC-AC,FAC,96,418,13.7,21000.0,unknown,t,1,0,746.0,0.83,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.1444216290212184,14.270833333333332,2,746.0,0,1,Active,2024,1,January,1-3 Years,High Cost
AST-FAC-AC-00161,2024-02-19,FAC-AC,FAC,96,448,14.7,21000.0,unknown,t,1,0,746.0,0.83,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.2265571526351813,15.312499999999998,2,746.0,0,1,Active,2024,2,February,1-3 Years,High Cost
AST-FAC-AC-00161,2024-03-20,FAC-AC,FAC,96,478,15.7,21000.0,unknown,t,2,0,746.0,0.83,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.3086926762491444,16.354166666666668,3,373.0,0,1,Active,2024,3,March,1-3 Years,High Cost
AST-FAC-AC-00161,2024-04-19,FAC-AC,FAC,96,508,16.7,21000.0,unknown,t,2,0,866.0,1.68,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.3908281998631074,17.395833333333332,3,433.0,0,1,Active,2024,4,April,1-3 Years,High Cost
AST-FAC-AC-00161,2024-05-19,FAC-AC,FAC,96,538,17.7,21000.0,unknown,t,2,0,866.0,1.68,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.4729637234770705,18.4375,3,433.0,0,1,Active,2024,5,May,1-3 Years,High Cost
AST-FAC-AC-00161,2024-06-18,FAC-AC,FAC,96,568,18.7,21000.0,unknown,t,3,0,1106.0,1.32,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.5550992470910336,19.479166666666668,4,368.6666666666667,0,1,Active,2024,6,June,1-3 Years,High Cost
AST-FAC-AC-00161,2024-07-18,FAC-AC,FAC,96,598,19.6,21000.0,unknown,t,3,0,1106.0,1.32,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,1.6372347707049966,20.416666666666668,4,368.6666666666667,0,1,Active,2024,7,July,1-3 Years,High Cost
AST-FAC-AC-00161,2024-08-17,FAC-AC,FAC,96,628,20.6,21000.0,unknown,t,3,0,1106.0,1.32,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.7193702943189597,21.458333333333336,4,368.6666666666667,0,1,Active,2024,8,August,1-3 Years,High Cost
AST-FAC-AC-00161,2024-09-16,FAC-AC,FAC,96,658,21.6,21000.0,unknown,t,4,0,1466.0,1.67,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.8015058179329226,22.5,5,366.5,0,1,Active,2024,9,September,1-3 Years,High Cost
AST-FAC-AC-00161,2024-10-16,FAC-AC,FAC,96,688,22.6,21000.0,unknown,t,4,0,1466.0,1.67,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.8836413415468858,23.541666666666668,5,366.5,0,1,Active,2024,10,October,1-3 Years,High Cost
AST-FAC-AC-00161,2024-11-15,FAC-AC,FAC,96,718,23.6,21000.0,unknown,t,4,0,1466.0,1.67,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.9657768651608487,24.583333333333336,5,366.5,0,1,Active,2024,11,November,1-3 Years,High Cost
AST-FAC-AC-00161,2024-12-15,FAC-AC,FAC,96,748,24.6,21000.0,unknown,t,5,0,1466.0,1.67,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.0479123887748116,25.625000000000004,6,293.2,0,1,Active,2024,12,December,1-3 Years,High Cost
AST-FAC-AC-00161,2025-01-14,FAC-AC,FAC,96,778,25.6,21000.0,unknown,t,5,0,1706.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.130047912388775,26.666666666666668,6,341.2,0,1,Active,2025,1,January,1-3 Years,High Cost
AST-FAC-AC-00161,2025-02-13,FAC-AC,FAC,96,808,26.5,21000.0,unknown,t,5,0,1706.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.212183436002738,27.604166666666668,6,341.2,0,1,Active,2025,2,February,1-3 Years,High Cost
AST-FAC-AC-00161,2025-03-15,FAC-AC,FAC,96,838,27.5,21000.0,unknown,t,6,0,1706.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.294318959616701,28.645833333333332,7,284.3333333333333,0,1,Active,2025,3,March,1-3 Years,High Cost
AST-FAC-AC-00161,2025-04-14,FAC-AC,FAC,96,868,28.5,21000.0,unknown,t,6,0,2186.0,1.49,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.3764544832306638,29.6875,7,364.3333333333333,0,1,Active,2025,4,April,1-3 Years,High Cost
AST-FAC-AC-00161,2025-05-14,FAC-AC,FAC,96,898,29.5,21000.0,unknown,t,6,0,2186.0,1.49,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.458590006844627,30.729166666666668,7,364.3333333333333,0,1,Active,2025,5,May,1-3 Years,High Cost
AST-FAC-AC-00161,2025-06-13,FAC-AC,FAC,96,928,30.5,21000.0,unknown,t,7,0,2186.0,1.49,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.54072553045859,31.770833333333332,8,312.2857142857143,0,1,Active,2025,6,June,1-3 Years,High Cost
AST-FAC-AC-00161,2025-07-13,FAC-AC,FAC,96,958,31.5,21000.0,unknown,t,7,0,2666.0,1.43,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.622861054072553,32.8125,8,380.85714285714283,0,1,Active,2025,7,July,1-3 Years,High Cost
AST-FAC-AC-00161,2025-08-12,FAC-AC,FAC,96,988,32.5,21000.0,unknown,t,7,0,2666.0,1.43,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.704996577686516,33.85416666666667,8,380.85714285714283,0,1,Active,2025,8,August,1-3 Years,High Cost
AST-FAC-AC-00161,2025-09-11,FAC-AC,FAC,96,1018,33.4,21000.0,unknown,t,8,0,2666.0,1.43,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.7871321013004793,34.791666666666664,9,333.25,0,1,Active,2025,9,September,1-3 Years,High Cost
AST-FAC-AC-00161,2025-10-11,FAC-AC,FAC,96,1048,34.4,21000.0,unknown,t,8,0,3325.0,1.35,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.869267624914442,35.833333333333336,9,415.625,0,1,Active,2025,10,October,1-3 Years,High Cost
AST-FAC-AC-00161,2025-11-10,FAC-AC,FAC,96,1078,35.4,21000.0,unknown,t,8,0,3325.0,1.35,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.951403148528405,36.875,9,415.625,0,1,Active,2025,11,November,1-3 Years,High Cost
AST-FAC-AC-00161,2025-12-10,FAC-AC,FAC,96,1108,36.4,21000.0,unknown,f,9,0,4124.0,1.45,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.033538672142368,37.916666666666664,10,458.22222222222223,0,1,Inactive,2025,12,December,3-5 Years,High Cost
AST-FAC-AC-00161,2026-01-09,FAC-AC,FAC,96,1138,37.4,21000.0,unknown,f,9,0,4124.0,1.45,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.1156741957563314,38.958333333333336,10,458.22222222222223,0,1,Inactive,2026,1,January,3-5 Years,High Cost
AST-FAC-AC-00161,2026-02-08,FAC-AC,FAC,96,1168,38.4,21000.0,unknown,f,9,0,4124.0,1.45,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.1978097193702943,40.0,10,458.22222222222223,0,1,Inactive,2026,2,February,3-5 Years,High Cost
AST-FAC-AC-00161,2026-03-10,FAC-AC,FAC,96,1198,39.4,21000.0,unknown,f,10,0,4124.0,1.45,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.2799452429842573,41.041666666666664,11,412.4,0,1,Inactive,2026,3,March,3-5 Years,High Cost
AST-FAC-AC-00161,2026-04-09,FAC-AC,FAC,96,1228,40.3,21000.0,unknown,f,10,0,4484.0,1.4,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.36208076659822,41.979166666666664,11,448.4,0,1,Inactive,2026,4,April,3-5 Years,High Cost
AST-FAC-AC-00161,2026-05-09,FAC-AC,FAC,96,1258,41.3,21000.0,unknown,f,10,0,4484.0,1.4,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.4442162902121836,43.02083333333333,11,448.4,0,1,Inactive,2026,5,May,3-5 Years,High Cost
AST-FAC-AC-00161,2026-06-08,FAC-AC,FAC,96,1288,42.3,21000.0,unknown,f,11,0,4724.0,1.43,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.5263518138261465,44.0625,12,429.45454545454544,0,1,Inactive,2026,6,June,3-5 Years,High Cost
AST-FAC-AC-00161,2026-07-08,FAC-AC,FAC,96,1318,43.3,21000.0,unknown,f,11,0,4724.0,1.43,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.6084873374401094,45.104166666666664,12,429.45454545454544,0,1,Inactive,2026,7,July,3-5 Years,High Cost
AST-FAC-AC-00161,2026-08-07,FAC-AC,FAC,96,1348,44.3,21000.0,unknown,f,11,0,4724.0,1.43,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.6906228610540723,46.14583333333333,12,429.45454545454544,0,1,Inactive,2026,8,August,3-5 Years,High Cost
AST-FAC-AC-00185,2024-08-13,FAC-AC,FAC,96,60,2.0,33600.0,unknown,t,1,0,480.0,2.95,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.16427104722792607,2.083333333333333,2,480.0,0,1,Active,2024,8,August,0-1 Years,Very High Cost
AST-FAC-AC-00185,2024-09-12,FAC-AC,FAC,96,90,3.0,33600.0,unknown,t,1,0,480.0,2.95,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.2464065708418891,3.125,2,480.0,0,1,Active,2024,9,September,0-1 Years,Very High Cost
AST-FAC-AC-00185,2024-10-12,FAC-AC,FAC,96,120,3.9,33600.0,unknown,t,2,0,480.0,2.95,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.32854209445585214,4.0625,4,240.0,0,1,Active,2024,10,October,0-1 Years,Very High Cost
AST-FAC-AC-00185,2024-11-11,FAC-AC,FAC,96,150,4.9,33600.0,unknown,t,2,0,720.0,2.87,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.4106776180698152,5.104166666666667,3,360.0,0,1,Active,2024,11,November,0-1 Years,Very High Cost
AST-FAC-AC-00185,2024-12-11,FAC-AC,FAC,96,180,5.9,33600.0,unknown,t,2,0,720.0,2.87,1,Engineering Building,Electrical Engineering Department,office,1,8.0,0,Failure,0.4928131416837782,6.145833333333334,3,360.0,0,1,Active,2024,12,December,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-01-10,FAC-AC,FAC,96,210,6.9,33600.0,unknown,t,4,1,1020.0,7.54,3,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.5749486652977412,7.187500000000001,7,255.0,1,1,Active,2025,1,January,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-02-09,FAC-AC,FAC,96,240,7.9,33600.0,unknown,t,4,1,1959.0,5.97,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.6570841889117043,8.229166666666666,6,489.75,1,1,Active,2025,2,February,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-03-11,FAC-AC,FAC,96,270,8.9,33600.0,unknown,t,4,1,1959.0,5.97,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.7392197125256673,9.270833333333334,6,489.75,1,1,Active,2025,3,March,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-04-10,FAC-AC,FAC,96,300,9.9,33600.0,unknown,t,5,1,1959.0,5.97,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.8213552361396304,10.3125,7,391.8,1,1,Active,2025,4,April,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-05-10,FAC-AC,FAC,96,330,10.8,33600.0,unknown,t,5,1,2199.0,5.18,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9034907597535934,11.25,6,439.8,1,1,Active,2025,5,May,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-06-09,FAC-AC,FAC,96,360,11.8,33600.0,unknown,t,5,1,2199.0,5.18,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9856262833675564,12.291666666666668,6,439.8,1,1,Active,2025,6,June,0-1 Years,Very High Cost
AST-FAC-AC-00185,2025-07-09,FAC-AC,FAC,96,390,12.8,33600.0,unknown,t,6,1,2199.0,5.18,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.0677618069815196,13.333333333333334,8,366.5,1,1,Active,2025,7,July,1-3 Years,Very High Cost
AST-FAC-AC-00185,2025-08-08,FAC-AC,FAC,96,420,13.8,33600.0,unknown,t,6,1,3446.0,4.73,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.1498973305954825,14.375000000000002,7,574.3333333333334,1,1,Active,2025,8,August,1-3 Years,Very High Cost
AST-FAC-AC-00185,2025-09-07,FAC-AC,FAC,96,450,14.8,33600.0,unknown,t,6,1,3446.0,4.73,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.2320328542094456,15.416666666666668,7,574.3333333333334,1,1,Active,2025,9,September,1-3 Years,Very High Cost
AST-FAC-AC-00185,2025-10-07,FAC-AC,FAC,96,480,15.8,33600.0,unknown,t,7,1,3446.0,4.73,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3141683778234086,16.458333333333332,9,492.2857142857143,1,1,Active,2025,10,October,1-3 Years,Very High Cost
AST-FAC-AC-00185,2025-11-06,FAC-AC,FAC,96,510,16.8,33600.0,unknown,t,7,1,4314.0,4.22,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3963039014373717,17.5,8,616.2857142857143,1,1,Active,2025,11,November,1-3 Years,Very High Cost
AST-FAC-AC-00185,2025-12-06,FAC-AC,FAC,96,540,17.7,33600.0,unknown,t,7,1,4314.0,4.22,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.4784394250513346,18.4375,8,616.2857142857143,1,1,Active,2025,12,December,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-01-05,FAC-AC,FAC,96,570,18.7,33600.0,unknown,t,8,1,4314.0,4.22,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.5605749486652978,19.479166666666668,10,539.25,1,1,Active,2026,1,January,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-02-04,FAC-AC,FAC,96,600,19.7,33600.0,unknown,t,8,1,4674.0,3.78,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.6427104722792607,20.520833333333332,9,584.25,1,1,Active,2026,2,February,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-03-06,FAC-AC,FAC,96,630,20.7,33600.0,unknown,t,8,1,4674.0,3.78,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.7248459958932238,21.5625,9,584.25,1,1,Active,2026,3,March,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-04-05,FAC-AC,FAC,96,660,21.7,33600.0,unknown,t,9,1,4674.0,3.78,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.8069815195071868,22.604166666666668,11,519.3333333333334,1,1,Active,2026,4,April,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-05-05,FAC-AC,FAC,96,690,22.7,33600.0,unknown,t,9,1,5034.0,3.48,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.88911704312115,23.645833333333332,10,559.3333333333334,1,1,Active,2026,5,May,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-06-04,FAC-AC,FAC,96,720,23.7,33600.0,unknown,t,9,1,5034.0,3.48,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.9712525667351128,24.6875,10,559.3333333333334,1,1,Active,2026,6,June,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-07-04,FAC-AC,FAC,96,750,24.6,33600.0,unknown,t,10,1,5034.0,3.48,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.0533880903490758,25.625000000000004,12,503.4,1,1,Active,2026,7,July,1-3 Years,Very High Cost
AST-FAC-AC-00185,2026-08-03,FAC-AC,FAC,96,780,25.6,33600.0,unknown,t,10,1,5394.0,3.33,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.135523613963039,26.666666666666668,11,539.4,1,1,Active,2026,8,August,1-3 Years,Very High Cost
AST-FAC-AC-00209,2023-09-22,FAC-AC,FAC,96,1255,41.2,29400.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.436002737850787,42.91666666666667,0,0.0,0,0,Inactive,2023,9,September,3-5 Years,Very High Cost
AST-FAC-AC-00209,2023-10-22,FAC-AC,FAC,96,1285,42.2,29400.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.5181382614647503,43.958333333333336,0,0.0,0,0,Inactive,2023,10,October,3-5 Years,Very High Cost
AST-FAC-AC-00209,2023-11-21,FAC-AC,FAC,96,1315,43.2,29400.0,unknown,f,1,0,480.0,1.83,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.600273785078713,45.0,2,480.0,0,1,Inactive,2023,11,November,3-5 Years,Very High Cost
AST-FAC-AC-00209,2023-12-21,FAC-AC,FAC,96,1345,44.2,29400.0,unknown,f,1,0,480.0,1.83,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.682409308692676,46.04166666666667,2,480.0,0,1,Inactive,2023,12,December,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-01-20,FAC-AC,FAC,96,1375,45.2,29400.0,unknown,f,1,0,480.0,1.83,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.7645448323066395,47.083333333333336,2,480.0,0,1,Inactive,2024,1,January,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-02-19,FAC-AC,FAC,96,1405,46.2,29400.0,unknown,f,2,0,720.0,2.0,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.8466803559206024,48.125,3,360.0,0,1,Inactive,2024,2,February,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-03-20,FAC-AC,FAC,96,1435,47.1,29400.0,unknown,f,2,0,720.0,2.0,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,3.9288158795345653,49.0625,3,360.0,0,1,Inactive,2024,3,March,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-04-19,FAC-AC,FAC,96,1465,48.1,29400.0,unknown,f,2,0,720.0,2.0,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,4.010951403148528,50.10416666666667,3,360.0,0,1,Inactive,2024,4,April,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-05-19,FAC-AC,FAC,96,1495,49.1,29400.0,unknown,f,3,0,960.0,2.29,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,4.093086926762491,51.145833333333336,4,320.0,0,1,Inactive,2024,5,May,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-06-18,FAC-AC,FAC,96,1525,50.1,29400.0,unknown,f,3,0,960.0,2.29,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,4.175222450376454,52.1875,4,320.0,0,1,Inactive,2024,6,June,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-07-18,FAC-AC,FAC,96,1555,51.1,29400.0,unknown,f,3,0,960.0,2.29,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,4.257357973990418,53.22916666666667,4,320.0,0,1,Inactive,2024,7,July,3-5 Years,Very High Cost
AST-FAC-AC-00209,2024-08-17,FAC-AC,FAC,96,1585,52.1,29400.0,unknown,f,4,0,1760.0,1.95,1,Engineering Building,Electrical Engineering Department,room,0,,1,No Failure,4.339493497604381,54.270833333333336,5,440.0,0,1,Inactive,2024,8,August,3-5 Years,Very High Cost
