asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure
AST-FAC-AC-00185,2026-05-05,FAC-AC,FAC,96,690,22.7,33600.00,unknown,t,9,1,5034.00,3.48,1,Engineering Building,Electrical Engineering Department,office,0,
AST-FAC-AC-00185,2026-06-04,FAC-AC,FAC,96,720,23.7,33600.00,unknown,t,9,1,5034.00,3.48,1,Engineering Building,Electrical Engineering Department,office,0,
AST-FAC-AC-00185,2026-07-04,FAC-AC,FAC,96,750,24.6,33600.00,unknown,t,10,1,5034.00,3.48,2,Engineering Building,Electrical Engineering Department,office,0,
AST-FAC-AC-00185,2026-08-03,FAC-AC,FAC,96,780,25.6,33600.00,unknown,t,10,1,5394.00,3.33,1,Engineering Building,Electrical Engineering Department,office,0,
AST-FAC-AC-00209,2023-09-22,FAC-AC,FAC,96,1255,41.2,29400.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2023-10-22,FAC-AC,FAC,96,1285,42.2,29400.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2023-11-21,FAC-AC,FAC,96,1315,43.2,29400.00,unknown,f,1,0,480.00,1.83,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2023-12-21,FAC-AC,FAC,96,1345,44.2,29400.00,unknown,f,1,0,480.00,1.83,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-01-20,FAC-AC,FAC,96,1375,45.2,29400.00,unknown,f,1,0,480.00,1.83,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-02-19,FAC-AC,FAC,96,1405,46.2,29400.00,unknown,f,2,0,720.00,2.00,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-03-20,FAC-AC,FAC,96,1435,47.1,29400.00,unknown,f,2,0,720.00,2.00,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-04-19,FAC-AC,FAC,96,1465,48.1,29400.00,unknown,f,2,0,720.00,2.00,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-05-19,FAC-AC,FAC,96,1495,49.1,29400.00,unknown,f,3,0,960.00,2.29,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-06-18,FAC-AC,FAC,96,1525,50.1,29400.00,unknown,f,3,0,960.00,2.29,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-07-18,FAC-AC,FAC,96,1555,51.1,29400.00,unknown,f,3,0,960.00,2.29,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-08-17,FAC-AC,FAC,96,1585,52.1,29400.00,unknown,f,4,0,1760.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-09-16,FAC-AC,FAC,96,1615,53.1,29400.00,unknown,f,4,0,1760.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-10-16,FAC-AC,FAC,96,1645,54.0,29400.00,unknown,f,4,0,1760.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-11-15,FAC-AC,FAC,96,1675,55.0,29400.00,unknown,f,5,0,2240.00,1.74,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2024-12-15,FAC-AC,FAC,96,1705,56.0,29400.00,unknown,f,5,0,2240.00,1.74,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2025-01-14,FAC-AC,FAC,96,1735,57.0,29400.00,unknown,f,5,0,2240.00,1.74,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2025-02-13,FAC-AC,FAC,96,1765,58.0,29400.00,unknown,f,6,0,2360.00,1.93,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00209,2025-03-15,FAC-AC,FAC,96,1795,59.0,29400.00,unknown,f,6,0,2360.00,1.93,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-04-14,FAC-AC,FAC,96,1825,60.0,29400.00,unknown,f,6,0,2360.00,1.93,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-05-14,FAC-AC,FAC,96,1855,60.9,29400.00,unknown,f,7,0,3315.00,1.74,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-06-13,FAC-AC,FAC,96,1885,61.9,29400.00,unknown,f,7,0,3315.00,1.74,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-07-13,FAC-AC,FAC,96,1915,62.9,29400.00,unknown,f,7,0,3315.00,1.74,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-08-12,FAC-AC,FAC,96,1945,63.9,29400.00,unknown,f,8,0,3435.00,1.66,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-09-11,FAC-AC,FAC,96,1975,64.9,29400.00,unknown,f,8,0,3435.00,1.66,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-10-11,FAC-AC,FAC,96,2005,65.9,29400.00,unknown,f,8,0,3435.00,1.66,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-11-10,FAC-AC,FAC,96,2035,66.9,29400.00,unknown,f,9,0,3795.00,1.61,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2025-12-10,FAC-AC,FAC,96,2065,67.8,29400.00,unknown,f,9,0,3795.00,1.61,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-01-09,FAC-AC,FAC,96,2095,68.8,29400.00,unknown,f,9,0,3795.00,1.61,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-02-08,FAC-AC,FAC,96,2125,69.8,29400.00,unknown,f,10,0,4275.00,1.58,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-03-10,FAC-AC,FAC,96,2155,70.8,29400.00,unknown,f,10,0,4275.00,1.58,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-04-09,FAC-AC,FAC,96,2185,71.8,29400.00,unknown,f,10,0,4275.00,1.58,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-05-09,FAC-AC,FAC,96,2215,72.8,29400.00,unknown,f,11,0,5142.00,1.54,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-06-08,FAC-AC,FAC,96,2245,73.8,29400.00,unknown,f,11,0,5142.00,1.54,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-07-08,FAC-AC,FAC,96,2275,74.7,29400.00,unknown,f,11,0,5142.00,1.54,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00209,2026-08-07,FAC-AC,FAC,96,2305,75.7,29400.00,unknown,f,12,0,5502.00,1.55,1,AI and Data Science Building,Data Science Department,room,0,
AST-FAC-AC-00233,2023-09-22,FAC-AC,FAC,96,1376,45.2,29400.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-FAC-AC-00233,2023-10-22,FAC-AC,FAC,96,1406,46.2,29400.00,unknown,f,1,0,240.00,2.10,1,Administration Building,,room,0,
AST-FAC-AC-00233,2023-11-21,FAC-AC,FAC,96,1436,47.2,29400.00,unknown,f,1,0,240.00,2.10,1,Administration Building,,room,0,
AST-FAC-AC-00233,2023-12-21,FAC-AC,FAC,96,1466,48.2,29400.00,unknown,f,1,0,240.00,2.10,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-01-20,FAC-AC,FAC,96,1496,49.1,29400.00,unknown,f,2,0,360.00,1.31,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-02-19,FAC-AC,FAC,96,1526,50.1,29400.00,unknown,f,2,0,360.00,1.31,1,Administration Building,,room,1,5
AST-FAC-AC-00233,2024-03-20,FAC-AC,FAC,96,1556,51.1,29400.00,unknown,f,3,1,3012.00,15.60,2,Administration Building,,room,1,18
AST-FAC-AC-00233,2024-04-19,FAC-AC,FAC,96,1586,52.1,29400.00,unknown,f,5,2,4032.00,16.19,3,Administration Building,,room,0,
AST-FAC-AC-00233,2024-05-19,FAC-AC,FAC,96,1616,53.1,29400.00,unknown,f,5,2,4032.00,16.19,3,Administration Building,,room,0,
AST-FAC-AC-00233,2024-06-18,FAC-AC,FAC,96,1646,54.1,29400.00,unknown,f,5,2,4032.00,16.19,2,Administration Building,,room,0,
AST-FAC-AC-00233,2024-07-18,FAC-AC,FAC,96,1676,55.1,29400.00,unknown,f,6,2,4152.00,13.63,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-08-17,FAC-AC,FAC,96,1706,56.0,29400.00,unknown,f,6,2,4152.00,13.63,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-09-16,FAC-AC,FAC,96,1736,57.0,29400.00,unknown,f,6,2,4152.00,13.63,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-10-16,FAC-AC,FAC,96,1766,58.0,29400.00,unknown,f,7,2,5249.00,11.87,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-11-15,FAC-AC,FAC,96,1796,59.0,29400.00,unknown,f,7,2,5249.00,11.87,1,Administration Building,,room,0,
AST-FAC-AC-00233,2024-12-15,FAC-AC,FAC,96,1826,60.0,29400.00,unknown,f,7,2,5249.00,11.87,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-01-14,FAC-AC,FAC,96,1856,61.0,29400.00,unknown,f,8,2,5609.00,10.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-02-13,FAC-AC,FAC,96,1886,62.0,29400.00,unknown,f,8,2,5609.00,10.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-03-15,FAC-AC,FAC,96,1916,62.9,29400.00,unknown,f,8,2,5609.00,10.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-04-14,FAC-AC,FAC,96,1946,63.9,29400.00,unknown,f,9,2,6506.00,9.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-05-14,FAC-AC,FAC,96,1976,64.9,29400.00,unknown,f,9,2,6506.00,9.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-06-13,FAC-AC,FAC,96,2006,65.9,29400.00,unknown,f,9,2,6506.00,9.73,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-07-13,FAC-AC,FAC,96,2036,66.9,29400.00,unknown,f,10,2,6866.00,8.95,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-08-12,FAC-AC,FAC,96,2066,67.9,29400.00,unknown,f,10,2,6866.00,8.95,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-09-11,FAC-AC,FAC,96,2096,68.9,29400.00,unknown,f,10,2,6866.00,8.95,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-10-11,FAC-AC,FAC,96,2126,69.8,29400.00,unknown,f,11,2,7226.00,8.35,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-11-10,FAC-AC,FAC,96,2156,70.8,29400.00,unknown,f,11,2,7226.00,8.35,1,Administration Building,,room,0,
AST-FAC-AC-00233,2025-12-10,FAC-AC,FAC,96,2186,71.8,29400.00,unknown,f,11,2,7226.00,8.35,1,Administration Building,,room,0,
AST-FAC-AC-00233,2026-01-09,FAC-AC,FAC,96,2216,72.8,29400.00,unknown,f,12,2,8343.00,7.78,1,Administration Building,,room,1,23
AST-FAC-AC-00233,2026-02-08,FAC-AC,FAC,96,2246,73.8,29400.00,unknown,f,13,3,9669.00,8.57,2,Administration Building,,room,0,
AST-FAC-AC-00233,2026-03-10,FAC-AC,FAC,96,2276,74.8,29400.00,unknown,f,13,3,9669.00,8.57,2,Administration Building,,room,0,
AST-FAC-AC-00233,2026-04-09,FAC-AC,FAC,96,2306,75.8,29400.00,unknown,f,14,3,9789.00,8.11,2,Administration Building,,room,0,
AST-FAC-AC-00233,2026-05-09,FAC-AC,FAC,96,2336,76.7,29400.00,unknown,f,14,3,9789.00,8.11,1,Administration Building,,room,0,
AST-FAC-AC-00233,2026-06-08,FAC-AC,FAC,96,2366,77.7,29400.00,unknown,f,14,3,9789.00,8.11,1,Administration Building,,room,0,
AST-FAC-AC-00233,2026-07-08,FAC-AC,FAC,96,2396,78.7,29400.00,unknown,f,15,3,9909.00,7.76,1,Administration Building,,room,1,24
AST-FAC-AC-00233,2026-08-07,FAC-AC,FAC,96,2426,79.7,29400.00,unknown,f,16,4,12431.00,9.99,2,Administration Building,,room,0,
AST-FAC-AC-00257,2023-09-22,FAC-AC,FAC,96,1198,39.4,25200.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2023-10-22,FAC-AC,FAC,96,1228,40.3,25200.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2023-11-21,FAC-AC,FAC,96,1258,41.3,25200.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2023-12-21,FAC-AC,FAC,96,1288,42.3,25200.00,unknown,f,1,0,393.00,0.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-01-20,FAC-AC,FAC,96,1318,43.3,25200.00,unknown,f,1,0,393.00,0.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-02-19,FAC-AC,FAC,96,1348,44.3,25200.00,unknown,f,1,0,393.00,0.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-03-20,FAC-AC,FAC,96,1378,45.3,25200.00,unknown,f,2,0,393.00,0.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-04-19,FAC-AC,FAC,96,1408,46.3,25200.00,unknown,f,2,0,633.00,1.91,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-05-19,FAC-AC,FAC,96,1438,47.2,25200.00,unknown,f,2,0,633.00,1.91,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-06-18,FAC-AC,FAC,96,1468,48.2,25200.00,unknown,f,3,0,633.00,1.91,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-07-18,FAC-AC,FAC,96,1498,49.2,25200.00,unknown,f,3,0,753.00,2.03,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-08-17,FAC-AC,FAC,96,1528,50.2,25200.00,unknown,f,3,0,753.00,2.03,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-09-16,FAC-AC,FAC,96,1558,51.2,25200.00,unknown,f,4,0,753.00,2.03,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-10-16,FAC-AC,FAC,96,1588,52.2,25200.00,unknown,f,4,0,873.00,1.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-11-15,FAC-AC,FAC,96,1618,53.2,25200.00,unknown,f,4,0,873.00,1.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2024-12-15,FAC-AC,FAC,96,1648,54.1,25200.00,unknown,f,5,0,873.00,1.87,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-01-14,FAC-AC,FAC,96,1678,55.1,25200.00,unknown,f,5,0,1846.00,1.92,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-02-13,FAC-AC,FAC,96,1708,56.1,25200.00,unknown,f,5,0,1846.00,1.92,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-03-15,FAC-AC,FAC,96,1738,57.1,25200.00,unknown,f,6,0,1846.00,1.92,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-04-14,FAC-AC,FAC,96,1768,58.1,25200.00,unknown,f,6,0,2206.00,1.98,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-05-14,FAC-AC,FAC,96,1798,59.1,25200.00,unknown,f,6,0,2206.00,1.98,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-06-13,FAC-AC,FAC,96,1828,60.1,25200.00,unknown,f,7,0,2206.00,1.98,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-07-13,FAC-AC,FAC,96,1858,61.0,25200.00,unknown,f,7,0,2566.00,1.90,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-08-12,FAC-AC,FAC,96,1888,62.0,25200.00,unknown,f,7,0,2566.00,1.90,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-09-11,FAC-AC,FAC,96,1918,63.0,25200.00,unknown,f,8,0,2566.00,1.90,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-10-11,FAC-AC,FAC,96,1948,64.0,25200.00,unknown,f,8,0,2806.00,1.80,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-11-10,FAC-AC,FAC,96,1978,65.0,25200.00,unknown,f,8,0,2806.00,1.80,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2025-12-10,FAC-AC,FAC,96,2008,66.0,25200.00,unknown,f,9,0,2806.00,1.80,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-01-09,FAC-AC,FAC,96,2038,67.0,25200.00,unknown,f,9,0,2926.00,1.85,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-02-08,FAC-AC,FAC,96,2068,67.9,25200.00,unknown,f,9,0,2926.00,1.85,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-03-10,FAC-AC,FAC,96,2098,68.9,25200.00,unknown,f,10,0,2926.00,1.85,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-04-09,FAC-AC,FAC,96,2128,69.9,25200.00,unknown,f,10,0,3982.00,1.75,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-05-09,FAC-AC,FAC,96,2158,70.9,25200.00,unknown,f,10,0,3982.00,1.75,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-06-08,FAC-AC,FAC,96,2188,71.9,25200.00,unknown,f,11,0,3982.00,1.75,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-07-08,FAC-AC,FAC,96,2218,72.9,25200.00,unknown,f,11,0,4462.00,1.78,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00257,2026-08-07,FAC-AC,FAC,96,2248,73.9,25200.00,unknown,f,11,0,4462.00,1.78,1,AI and Data Science Building,Data Science Department,office,0,
AST-FAC-AC-00281,2023-09-22,FAC-AC,FAC,96,438,14.4,33600.00,unknown,t,0,0,0,,0,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2023-10-22,FAC-AC,FAC,96,468,15.4,33600.00,unknown,t,1,0,360.00,1.87,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2023-11-21,FAC-AC,FAC,96,498,16.4,33600.00,unknown,t,1,0,360.00,1.87,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2023-12-21,FAC-AC,FAC,96,528,17.3,33600.00,unknown,t,1,0,360.00,1.87,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-01-20,FAC-AC,FAC,96,558,18.3,33600.00,unknown,t,2,0,480.00,2.33,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-02-19,FAC-AC,FAC,96,588,19.3,33600.00,unknown,t,2,0,480.00,2.33,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-03-20,FAC-AC,FAC,96,618,20.3,33600.00,unknown,t,2,0,480.00,2.33,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-04-19,FAC-AC,FAC,96,648,21.3,33600.00,unknown,t,3,0,1354.00,2.37,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-05-19,FAC-AC,FAC,96,678,22.3,33600.00,unknown,t,3,0,1354.00,2.37,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-06-18,FAC-AC,FAC,96,708,23.3,33600.00,unknown,t,3,0,1354.00,2.37,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-07-18,FAC-AC,FAC,96,738,24.2,33600.00,unknown,f,4,0,1834.00,2.15,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-08-17,FAC-AC,FAC,96,768,25.2,33600.00,unknown,f,4,0,1834.00,2.15,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-09-16,FAC-AC,FAC,96,798,26.2,33600.00,unknown,f,4,0,1834.00,2.15,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-10-16,FAC-AC,FAC,96,828,27.2,33600.00,unknown,f,5,0,2653.00,2.31,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-11-15,FAC-AC,FAC,96,858,28.2,33600.00,unknown,f,5,0,2653.00,2.31,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2024-12-15,FAC-AC,FAC,96,888,29.2,33600.00,unknown,f,5,0,2653.00,2.31,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-01-14,FAC-AC,FAC,96,918,30.2,33600.00,unknown,f,6,0,2773.00,2.03,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-02-13,FAC-AC,FAC,96,948,31.1,33600.00,unknown,f,6,0,2773.00,2.03,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-03-15,FAC-AC,FAC,96,978,32.1,33600.00,unknown,f,6,0,2773.00,2.03,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-04-14,FAC-AC,FAC,96,1008,33.1,33600.00,unknown,f,7,0,3636.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-05-14,FAC-AC,FAC,96,1038,34.1,33600.00,unknown,f,7,0,3636.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-06-13,FAC-AC,FAC,96,1068,35.1,33600.00,unknown,f,7,0,3636.00,1.95,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-07-13,FAC-AC,FAC,96,1098,36.1,33600.00,unknown,f,8,0,3876.00,1.93,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-08-12,FAC-AC,FAC,96,1128,37.1,33600.00,unknown,f,8,0,3876.00,1.93,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-09-11,FAC-AC,FAC,96,1158,38.0,33600.00,unknown,f,8,0,3876.00,1.93,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-10-11,FAC-AC,FAC,96,1188,39.0,33600.00,unknown,f,9,0,4356.00,2.02,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-11-10,FAC-AC,FAC,96,1218,40.0,33600.00,unknown,f,9,0,4356.00,2.02,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2025-12-10,FAC-AC,FAC,96,1248,41.0,33600.00,unknown,f,9,0,4356.00,2.02,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2026-01-09,FAC-AC,FAC,96,1278,42.0,33600.00,unknown,f,10,0,5759.00,1.94,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2026-02-08,FAC-AC,FAC,96,1308,43.0,33600.00,unknown,f,10,0,5759.00,1.94,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2026-03-10,FAC-AC,FAC,96,1338,44.0,33600.00,unknown,f,10,0,5759.00,1.94,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2026-04-09,FAC-AC,FAC,96,1368,44.9,33600.00,unknown,f,11,0,6206.00,1.99,1,Engineering Building,Electrical Engineering Department,room,0,
AST-FAC-AC-00281,2026-05-09,FAC-AC,FAC,96,1398,45.9,33600.00,unknown,f,11,0,6206.00,1.99,1,Engineering Building,Electrical Engineering Department,room,0,
