document_id,asset_id,asset_tag,org_unit_id,org_unit_name,building,document_type,supplier_name,purchase_order_number,invoice_number,invoice_amount,warranty_provider,warranty_expires_at,warranty_days_left,warranty_bucket,mime_type,byte_size,size_mb,scan_status,is_downloadable,uploaded_by,uploaded_by_name,created_at,uploaded_date
8d71a7ad-bff9-4dd6-a382-1550485ccdf3,3e06ea64-6076-4b71-ad89-42bc0b61986d,AST-IT-MONITOR-00392,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2022-02-19,-1675,expired,application/pdf,87285,0.08,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-03-05 00:00:00+00,2020-03-05
26f3e665-40b2-4afd-b21b-198f247f975e,5b4809a7-4f15-46fb-b133-afd4a28a73f9,AST-IT-PC-00293,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Service contract,2025-11-04,-321,expired,application/pdf,118711,0.11,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-11-19 00:00:00+00,2023-11-19
9f8b13fd-d515-4af5-ba34-eb3422ce0c18,8d82556a-4880-422b-925a-842e8f303d08,AST-FAC-UPS-00354,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2025-0028,INV-2025-0620,9519.00,,,,not a warranty,application/pdf,434801,0.41,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-06-11 00:00:00+00,2025-06-11
77ab5caa-c176-42e7-b127-6cd290d96ff2,c6d03084-f5a9-424a-b550-03cded5331ad,AST-IT-LAPTOP-00298,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,Delta Computer Supplies,PO-2020-0041,INV-2020-0139,38874.00,,,,not a warranty,application/pdf,217625,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-07-14 00:00:00+00,2020-07-14
74ebf8ec-8259-4e56-a4b9-0c7be7cfa836,5b4809a7-4f15-46fb-b133-afd4a28a73f9,AST-IT-PC-00293,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,PowerGuard Energy,PO-2023-0021,INV-2023-0472,24852.00,,,,not a warranty,application/pdf,448057,0.43,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-11-19 00:00:00+00,2023-11-19
3cc207f4-74dc-4bfc-a6b3-69c18f7e7c4e,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,AST-IT-PC-00096,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,retirement_evidence,,,,,,,,not a warranty,application/pdf,340000,0.32,clean,t,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,Hossam El-Deen,2026-09-21 12:36:10.142818+00,2026-09-21
250118f3-e95a-4efe-8210-2091976072ac,3085cb48-55e4-4415-bdca-bc7f9d0b4535,AST-FURN-CAB-00208,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Nile Tech Systems,,,,Service contract,2025-07-02,-446,expired,application/pdf,232328,0.22,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-17 00:00:00+00,2023-07-17
09f09d1a-08b0-4cf6-915b-8d0e762a311b,0218c3e2-2634-4525-b048-1eaf770b2fcc,AST-IT-MONITOR-00320,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2027-11-17,422,covered,application/pdf,102716,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-12-01 00:00:00+00,2024-12-01
a6cf4f8d-afc8-4c9b-9fa8-0d3ff8073ec8,767d8649-57ab-4a11-82c7-39d328b1e970,AST-IT-PC-00264,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-08-15,328,covered,application/pdf,199188,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-08-29 00:00:00+00,2025-08-29
ffc43377-325b-46e8-9169-60657a815bdc,1dae4ff8-39e9-4c3b-97c7-1f6686b1b644,AST-FURN-CAB-00040,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,LabLine Scientific,PO-2022-0016,INV-2022-0129,3944.40,,,,not a warranty,application/pdf,311853,0.30,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-03-28 00:00:00+00,2022-03-28
7f026777-faa1-4bf3-9bfa-deef64b79058,3085cb48-55e4-4415-bdca-bc7f9d0b4535,AST-FURN-CAB-00208,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Nile Tech Systems,PO-2023-0018,INV-2023-0633,3693.60,,,,not a warranty,application/pdf,296682,0.28,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-17 00:00:00+00,2023-07-17
64e5f4f9-eb96-4e71-9bdd-a314cb53bdcf,ef971187-e6e5-4001-9043-fa9e89232dc7,AST-FURN-CAB-00376,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,PowerGuard Energy,PO-2023-0060,INV-2023-0778,3442.80,,,,not a warranty,application/pdf,197231,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-10-19 00:00:00+00,2023-10-19
52bf5c62-fc7d-48a7-96be-dbf048bf2741,d14c21c8-70a3-4904-92b1-ad45b911977e,AST-IT-MONITOR-00152,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,CoolAir Engineering,PO-2020-0038,INV-2020-0335,6270.00,,,,not a warranty,application/pdf,470506,0.45,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-03-18 00:00:00+00,2020-03-18
b89cc58d-3816-4d1b-9f60-5f9fa74e4470,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,AST-IT-PC-00096,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,PowerGuard Energy,PO-2020-0002,INV-2020-0472,24852.00,,,,not a warranty,application/pdf,368156,0.35,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-09-06 00:00:00+00,2020-09-06
0e754377-5153-4059-82b0-89ba37d717ab,767d8649-57ab-4a11-82c7-39d328b1e970,AST-IT-PC-00264,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,PowerGuard Energy,PO-2025-0033,INV-2025-0553,21204.00,,,,not a warranty,application/pdf,136331,0.13,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-08-29 00:00:00+00,2025-08-29
234493ae-dfb4-4444-9f67-5e2682bcb94d,05ed6964-c513-46be-acb0-31ad366bf96f,AST-IT-PC-00387,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,manual,,,,,,,,not a warranty,application/pdf,2650534,2.53,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
28474822-2af3-463c-a7e2-8d855ba0c96b,f03b2ffe-314e-43ee-ab40-699977bc2253,AST-IT-PROJ-00309,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2022-03-24,-1642,expired,application/pdf,210741,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-07 00:00:00+00,2020-04-07
3e678449-d3c2-4f99-8056-9a5afc6ab60e,5810bbf3-f562-4d77-bf97-38ff07955a20,AST-IT-PRINTER-00163,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2024-11-25,-665,expired,application/pdf,103772,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-12-10 00:00:00+00,2021-12-10
f33795ce-9711-4bb2-9eb4-fb8167be9504,e29c31f7-8d8e-4576-94c8-e5cdcf34f043,AST-IT-PRINTER-00331,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Service contract,2022-10-31,-1421,expired,application/pdf,113617,0.11,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-11-14 00:00:00+00,2020-11-14
c8173355-4998-490f-8c43-2509c2751074,a695b6b5-5239-46ee-a55e-2da1a73b49f9,AST-IT-LAPTOP-00107,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2025-04-20,-519,expired,application/pdf,197313,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-05-05 00:00:00+00,2022-05-05
d9a195bd-8b21-4107-aab9-f1ed4f6ccb5d,d71c37c1-f089-4ce6-924f-1bfd30fd360c,AST-IT-LAPTOP-00275,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Delta Computer Supplies,,,,Service contract,2023-06-19,-1190,expired,application/pdf,200958,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-07-03 00:00:00+00,2021-07-03
5b94d123-8d38-4a89-b2ca-c8ca647e16ec,bb27f753-f37b-4322-b082-d044c2fa2831,AST-IT-PC-00051,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,CoolAir Engineering,,,,Service contract,2025-02-19,-579,expired,application/pdf,204890,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-03-06 00:00:00+00,2023-03-06
0c1fc241-d45b-42b1-8957-6e1a4c15920a,05ed6964-c513-46be-acb0-31ad366bf96f,AST-IT-PC-00387,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,LabLine Scientific,,,,Manufacturer warranty,2025-02-28,-570,expired,application/pdf,151296,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-03-15 00:00:00+00,2022-03-15
0d2f823c-8f64-4dd2-bd94-c3a561264138,f03b2ffe-314e-43ee-ab40-699977bc2253,AST-IT-PROJ-00309,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,PowerGuard Energy,PO-2020-0037,INV-2020-0207,18924.00,,,,not a warranty,application/pdf,262915,0.25,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-07 00:00:00+00,2020-04-07
317e6675-5a32-49b9-b49e-0781a6306272,5810bbf3-f562-4d77-bf97-38ff07955a20,AST-IT-PRINTER-00163,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Nile Tech Systems,PO-2021-0033,INV-2021-0697,14364.00,,,,not a warranty,application/pdf,219397,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-12-10 00:00:00+00,2021-12-10
055b370d-abe8-4270-83d4-0aecaccc55d5,e29c31f7-8d8e-4576-94c8-e5cdcf34f043,AST-IT-PRINTER-00331,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2020-0003,INV-2020-0829,10488.00,,,,not a warranty,application/pdf,202788,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-11-14 00:00:00+00,2020-11-14
cb2c48d1-8e8e-47f7-b99c-c745fc3e9867,d71c37c1-f089-4ce6-924f-1bfd30fd360c,AST-IT-LAPTOP-00275,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Delta Computer Supplies,PO-2021-0011,INV-2021-0573,37392.00,,,,not a warranty,application/pdf,180565,0.17,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-07-03 00:00:00+00,2021-07-03
fb5c4cfc-3f10-4652-b8f4-e36066ac1778,05ed6964-c513-46be-acb0-31ad366bf96f,AST-IT-PC-00387,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,LabLine Scientific,PO-2022-0009,INV-2022-0423,22116.00,,,,not a warranty,application/pdf,390253,0.37,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-03-15 00:00:00+00,2022-03-15
e9b21785-1ab0-40e1-99ff-6d6d57ba10d1,1caced03-12da-40c9-af11-fa22f8a4b953,AST-LAB-3DP-00287,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,3181521,3.03,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
f8d35743-c5a1-4c2d-9944-2daa81137fee,7ba84913-dcd6-4c6f-a407-7cb6559ce9dc,AST-FURN-CHAIR-00399,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,2871439,2.74,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
8b5af8d4-db44-4482-aa56-af758438ecca,17a2734c-6aa6-48c0-84f5-1b0e160aec8e,AST-IT-MONITOR-00343,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,2156517,2.06,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
e033fcf4-b1d3-468c-9db9-07a012fb5d2a,dc3e872b-7036-48ff-8730-0d7db909be22,AST-LAB-3DP-00119,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2022-06-19,-1555,expired,application/pdf,168159,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-07-03 00:00:00+00,2020-07-03
46bb8089-10c4-41fa-a23b-cef3b12d5269,1caced03-12da-40c9-af11-fa22f8a4b953,AST-LAB-3DP-00287,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Supplier extended cover,2024-03-31,-904,expired,application/pdf,223052,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-04-15 00:00:00+00,2022-04-15
f72d083c-4d9b-4e09-b1d8-432841391f8c,ee322d04-238c-4708-aa1b-29cbc0e95468,AST-FURN-CHAIR-00063,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,LabLine Scientific,,,,Supplier extended cover,2023-02-09,-1320,expired,application/pdf,109276,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-02-23 00:00:00+00,2021-02-23
3d847c21-ff97-46af-b2cc-6bbaac0ca303,33fc2fe4-da87-4c37-9ecc-f794202e588c,AST-FURN-CHAIR-00231,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2026-02-06,-227,expired,application/pdf,198541,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-02-21 00:00:00+00,2023-02-21
4022a410-1ba6-4e05-8d13-26e559b27f0e,7ba84913-dcd6-4c6f-a407-7cb6559ce9dc,AST-FURN-CHAIR-00399,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,LabLine Scientific,,,,Service contract,2029-02-26,889,covered,application/pdf,168960,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-03-13 00:00:00+00,2026-03-13
56d216b8-1053-4f77-8f4e-63184acea959,8c7db0db-6f83-4007-95db-8ac6eca67355,AST-FAC-AC-00209,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Service contract,2022-04-14,-1621,expired,application/pdf,203991,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-28 00:00:00+00,2020-04-28
f32c180e-7e48-4389-a86c-ccb7323ca2dd,cf054a8c-c5c7-4de9-95e1-26fdb049691f,AST-IT-MONITOR-00007,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,CoolAir Engineering,,,,Service contract,2021-09-03,-1844,expired,application/pdf,203975,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-09-18 00:00:00+00,2019-09-18
134a0667-10ca-45d2-a0c9-27a05cd07bc1,a78b7c1c-1bf8-4fe7-abe4-0990dc205c25,AST-IT-MONITOR-00175,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,CoolAir Engineering,,,,Manufacturer warranty,2026-08-13,-39,expired,application/pdf,176055,0.17,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-27 00:00:00+00,2024-08-27
30991788-0d90-4dbd-9e59-0f1b649d39dd,17a2734c-6aa6-48c0-84f5-1b0e160aec8e,AST-IT-MONITOR-00343,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,LabLine Scientific,,,,Manufacturer warranty,2024-03-31,-904,expired,application/pdf,202531,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-04-15 00:00:00+00,2022-04-15
3660a039-900a-41e6-86c8-fe28ea0891ea,dc3e872b-7036-48ff-8730-0d7db909be22,AST-LAB-3DP-00119,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Upper Egypt Office Works,PO-2020-0031,INV-2020-0113,40356.00,,,,not a warranty,application/pdf,207062,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-07-03 00:00:00+00,2020-07-03
02c15cfe-a5c5-4176-b236-ac0a7a29af01,8c7db0db-6f83-4007-95db-8ac6eca67355,AST-FAC-AC-00209,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,PowerGuard Energy,PO-2020-0043,INV-2020-0483,33516.00,,,,not a warranty,application/pdf,500398,0.48,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-28 00:00:00+00,2020-04-28
dd259007-b07a-4470-bb0a-0a8f9a764831,ee322d04-238c-4708-aa1b-29cbc0e95468,AST-FURN-CHAIR-00063,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2021-0035,INV-2021-0622,2599.20,,,,not a warranty,application/pdf,437639,0.42,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-02-23 00:00:00+00,2021-02-23
3425cd1c-bd75-4d1f-b291-b42c274532e2,7ba84913-dcd6-4c6f-a407-7cb6559ce9dc,AST-FURN-CHAIR-00399,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2026-0030,INV-2026-0087,2382.60,,,,not a warranty,application/pdf,367288,0.35,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-03-13 00:00:00+00,2026-03-13
bee2321a-6f2b-4c56-afed-d128047f0d1a,cf054a8c-c5c7-4de9-95e1-26fdb049691f,AST-IT-MONITOR-00007,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,CoolAir Engineering,PO-2019-0047,INV-2019-0359,6270.00,,,,not a warranty,application/pdf,317580,0.30,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-09-18 00:00:00+00,2019-09-18
c1a3a846-9bf8-4656-b7b4-d536b786f0d7,17a2734c-6aa6-48c0-84f5-1b0e160aec8e,AST-IT-MONITOR-00343,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2022-0010,INV-2022-0739,6270.00,,,,not a warranty,application/pdf,229090,0.22,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-04-15 00:00:00+00,2022-04-15
4bde636e-079b-48de-a796-3247a48442aa,e35e601c-6f78-4408-ba55-dcbc531ccba7,AST-IT-PRINTER-00187,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,manual,,,,,,,,not a warranty,application/pdf,2194559,2.09,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
44be3fcd-1d1c-4153-9cf6-09ff3e166a7b,3041d632-b087-486d-a685-e3fdfd992ebd,AST-IT-PRINTER-00019,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Upper Egypt Office Works,,,,Service contract,2028-03-08,534,covered,application/pdf,196382,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-03-23 00:00:00+00,2026-03-23
ae8de78a-ced8-45e3-9f34-aa08c2b08bab,e35e601c-6f78-4408-ba55-dcbc531ccba7,AST-IT-PRINTER-00187,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2026-06-15,-98,expired,application/pdf,171936,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-06-30 00:00:00+00,2023-06-30
b33fb804-1d45-4255-87aa-c603cb44c5f9,6b5815e3-1f9c-4f33-aa53-1136a98be71d,AST-IT-PRINTER-00355,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Nile Tech Systems,,,,Service contract,2022-11-02,-1419,expired,application/pdf,61650,0.06,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-17 00:00:00+00,2019-11-17
a09db875-551d-4939-8909-08b019272938,76b9ca71-81f5-4dbe-bdb1-24e3de0f1c26,AST-IT-LAPTOP-00299,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,manual,,,,,,,,not a warranty,application/pdf,3387994,3.23,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
b18653a3-56a8-40bc-b7b0-c80448e3bd7f,577d2037-fa1a-4502-ad03-655b700478ab,AST-IT-LAPTOP-00131,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2026-12-14,84,expiring in 90 days,application/pdf,166263,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-12-28 00:00:00+00,2024-12-28
166558ff-60c7-48a5-a9fc-4b373b69332d,92ce3f8a-bd0e-4821-b8bc-c63926a5c245,AST-IT-PC-00075,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,LabLine Scientific,,,,Manufacturer warranty,2026-12-11,81,expiring in 90 days,application/pdf,99155,0.09,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-12-25 00:00:00+00,2024-12-25
9e70e64f-a196-4d9b-aa04-510993457f40,e35e601c-6f78-4408-ba55-dcbc531ccba7,AST-IT-PRINTER-00187,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,PowerGuard Energy,PO-2023-0028,INV-2023-0362,12426.00,,,,not a warranty,application/pdf,147549,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-06-30 00:00:00+00,2023-06-30
26b0e65c-7823-4d17-8822-f94448e9651e,6b5815e3-1f9c-4f33-aa53-1136a98be71d,AST-IT-PRINTER-00355,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,Nile Tech Systems,PO-2019-0024,INV-2019-0066,13395.00,,,,not a warranty,application/pdf,397008,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-17 00:00:00+00,2019-11-17
18b79ca0-0fab-40f2-916d-afd9713f9fd7,92ce3f8a-bd0e-4821-b8bc-c63926a5c245,AST-IT-PC-00075,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,LabLine Scientific,PO-2024-0053,INV-2024-0082,26676.00,,,,not a warranty,application/pdf,336420,0.32,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-12-25 00:00:00+00,2024-12-25
ba24e323-8318-4721-8adc-1dfa8fe3dd80,30b21e6c-c1ff-4fa4-896a-27f455d33743,AST-IT-PC-00001,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,retirement_evidence,,,,,,,,not a warranty,application/pdf,340000,0.32,clean,t,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,Hossam El-Deen,2026-09-21 12:36:10.142818+00,2026-09-21
bd7fd8be-3afc-4bec-a3a9-454a810feac8,55411313-a3ad-41c9-a9ef-96390c3a9c17,AST-IT-MONITOR-00225,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,manual,,,,,,,,not a warranty,application/pdf,2210680,2.11,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
34ac030c-c905-487f-92f6-55074c70bcaa,152bd1ea-1a45-4b8f-8395-fb34927e301b,AST-FAC-AC-00113,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,CoolAir Engineering,,,,Supplier extended cover,2022-07-30,-1514,expired,application/pdf,97740,0.09,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-08-13 00:00:00+00,2020-08-13
2aaca145-0319-4f0b-9d36-f5449b6c403e,3e9a4522-5167-4379-91f6-60f4d5ad68a9,AST-FAC-AC-00281,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Delta Computer Supplies,,,,Supplier extended cover,2024-07-09,-804,expired,application/pdf,211570,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-07-24 00:00:00+00,2022-07-24
